CensusTract,State,County,Urban,Pop2010,OHU2010,LILATracts_1And10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LA1and20,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP05_10,LALOWI1_10,LALOWI05_10,lapop1,lapop1share,lapop10,lapop10share,lalowi10,lalowi10share,lapop20,lapop20share,lalowi20,lalowi20share,TractLOWI,TractHUNV
25021414200,Massachusetts,Norfolk County,1,7183,2361,0,0,0,0,0.9,179750,1,1,1,0,0,0,7183,212,212,7121,99.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,221,14
25021414300,Massachusetts,Norfolk County,1,4736,1816,0,0,0,0,3,147188,1,1,1,0,0,0,4447,307,374,3826,80.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,470,115
25021415101,Massachusetts,Norfolk County,1,4532,1667,0,0,0,0,2.2,167019,1,1,1,0,0,0,4529,202,255,3547,78.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,252,33
25021415102,Massachusetts,Norfolk County,1,7465,3227,0,0,0,0,8.2,106969,1,1,1,0,0,1,6472,358,883,2312,30.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1182,294
25021415200,Massachusetts,Norfolk County,1,5850,2203,0,0,0,0,4.3,166437,1,1,1,0,0,1,5365,267,479,2986,51.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,496,272
25021415300,Massachusetts,Norfolk County,1,3714,1281,0,0,0,0,2.9,155813,1,1,1,0,0,0,2981,61,160,1098,29.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,217,86
25021416101,Massachusetts,Norfolk County,1,5724,2114,0,0,0,0,4.3,164213,1,1,1,0,0,1,5724,544,604,4870,85.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,619,94
25021416102,Massachusetts,Norfolk County,1,3810,970,0,0,0,0,1.8,188487,1,1,1,0,0,0,3730,184,398,1840,48.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,233,92
25021416200,Massachusetts,Norfolk County,1,6651,2295,0,0,0,0,5.8,123472,1,1,1,0,0,1,5876,80,464,1609,24.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,631,106
25021416300,Massachusetts,Norfolk County,1,4749,1749,0,0,0,0,3,161845,0,0,0,0,0,0,2656,2,227,35,0.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,498,233
25021416400,Massachusetts,Norfolk County,1,6069,2146,0,0,0,0,5.1,140708,0,0,0,0,0,0,1914,0,164,2,0.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,533,34
25021417100,Massachusetts,Norfolk County,1,4264,1645,0,0,0,0,5.3,112866,0,0,0,0,0,0,3907,NULL,714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,929,109
25021417200,Massachusetts,Norfolk County,1,8182,3222,0,0,0,0,10,93362,0,0,0,0,0,1,3581,NULL,810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1932,684
25021417300,Massachusetts,Norfolk County,1,2681,1672,0,0,0,0,9,126553,0,0,0,0,0,1,1686,NULL,420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,501,246
25021417400,Massachusetts,Norfolk County,1,2566,1061,0,0,0,0,7.1,109018,0,0,0,0,0,0,2519,16,359,118,4.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,425,34
25021417501,Massachusetts,Norfolk County,1,5004,1993,0,0,0,0,5.8,100431,0,0,0,0,0,0,2278,0,525,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1107,155
25021417502,Massachusetts,Norfolk County,1,4639,1904,0,0,0,0,13.5,95588,0,0,0,0,0,0,1807,NULL,381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1114,234
25021417601,Massachusetts,Norfolk County,1,5196,2007,0,0,0,1,16.2,71098,0,0,0,0,0,0,1625,0,327,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1326,354
25021417602,Massachusetts,Norfolk County,1,5155,2307,0,0,0,0,6.3,101000,0,0,0,0,0,1,4851,1,1268,6,0.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1228,611
25021417701,Massachusetts,Norfolk County,1,5417,2782,0,0,0,0,7.7,95909,0,0,0,0,0,0,653,NULL,74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1419,1002
25021417702,Massachusetts,Norfolk County,1,2765,1058,0,0,0,0,8.9,92279,0,0,0,0,0,0,1612,NULL,242,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,609,46
25021417801,Massachusetts,Norfolk County,1,5443,2237,0,0,0,0,4.3,132656,1,1,1,0,0,0,3916,176,303,2910,53.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,468,63
25021417802,Massachusetts,Norfolk County,1,3150,1282,0,0,1,1,28.2,37375,0,0,0,0,0,1,2656,75,1467,122,3.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1773,448
25021417901,Massachusetts,Norfolk County,1,6048,3138,0,0,1,1,13.6,60599,0,0,0,0,0,1,3578,0,1657,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2641,567
25021417902,Massachusetts,Norfolk County,1,3542,1451,0,0,0,1,18.7,82727,0,0,0,0,0,0,429,NULL,117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1229,272
25021418002,Massachusetts,Norfolk County,1,7020,3192,0,0,0,0,9.5,94225,0,0,0,0,0,0,1062,NULL,192,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1482,595
25021418003,Massachusetts,Norfolk County,1,2481,1255,0,0,0,0,17.2,100852,0,0,0,0,0,1,2481,143,720,492,19.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,816,169
25021418004,Massachusetts,Norfolk County,1,4280,1867,0,0,1,1,11.6,61500,0,0,0,0,0,1,2784,1,695,4,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1204,279
25021418101,Massachusetts,Norfolk County,1,4837,2332,0,0,0,0,18.4,90427,0,0,0,0,0,0,1744,NULL,549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,404
25021418102,Massachusetts,Norfolk County,1,3377,1575,0,0,1,1,9.6,78125,0,0,0,0,0,1,2465,NULL,564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,781,347
25021418200,Massachusetts,Norfolk County,1,6224,2678,0,0,0,0,5.3,105443,1,1,1,0,0,1,5233,253,936,1460,23.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,199
25021419100,Massachusetts,Norfolk County,1,5691,2150,0,0,0,0,2.8,131755,1,1,1,0,0,1,4984,278,792,1315,23.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,866,184
25021419200,Massachusetts,Norfolk County,1,5002,1851,0,0,0,0,6.5,122765,1,1,1,0,0,1,5002,252,810,1604,32.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,853,111
25021419300,Massachusetts,Norfolk County,1,3863,1502,0,0,0,0,11,94960,1,1,1,0,0,1,2917,241,597,1178,30.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1107,233
25021419400,Massachusetts,Norfolk County,1,3166,1253,0,0,0,0,9.5,119612,1,1,1,0,0,1,3131,240,443,1662,52.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,470,133
25021419500,Massachusetts,Norfolk County,1,3077,1063,0,0,0,0,1.2,121786,1,1,1,0,0,0,2966,89,142,2021,65.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145,49
25021419600,Massachusetts,Norfolk County,1,6766,2770,0,0,0,0,2.1,132619,1,1,1,0,0,1,6087,336,494,3870,57.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,546,150
25021419700,Massachusetts,Norfolk County,1,3821,1418,0,0,0,0,2.4,146645,0,0,0,0,0,0,1726,12,186,105,2.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,409,132
25021419800,Massachusetts,Norfolk County,1,4358,1729,0,0,0,0,4,105486,1,1,1,0,0,0,3230,95,267,1639,37.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,594,140
25021420100,Massachusetts,Norfolk County,1,7804,2754,1,1,1,1,13.8,85843,1,1,1,0,0,1,5674,361,1242,1979,25.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1770,186
25021420201,Massachusetts,Norfolk County,1,3505,1183,0,0,0,0,9.8,92292,1,1,1,0,0,1,3494,346,776,1444,41.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,771,124
25021420202,Massachusetts,Norfolk County,1,6303,2341,0,0,0,0,9.3,92671,1,1,1,0,0,0,4730,648,1003,3203,50.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1271,94
25021420301,Massachusetts,Norfolk County,1,6797,2478,1,1,1,1,10.3,85990,1,1,1,0,0,1,4057,43,859,536,7.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1711,308
25021420302,Massachusetts,Norfolk County,1,7703,2795,0,0,0,0,9.8,90725,1,1,1,0,0,0,4462,238,663,1710,22.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1907,255
25021421100,Massachusetts,Norfolk County,1,5120,2018,0,0,0,0,6.5,96900,1,1,1,0,0,1,5072,770,843,4502,87.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,850,189
25021421200,Massachusetts,Norfolk County,1,5671,2084,0,0,0,0,6.8,103600,1,1,1,0,0,0,5671,837,860,5590,98.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,782,39
25021422100,Massachusetts,Norfolk County,1,5293,1920,0,0,0,0,4.3,116250,1,1,1,0,0,0,4079,199,391,2119,40.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,569,93
25021422200,Massachusetts,Norfolk County,1,6815,2932,0,0,0,0,8.1,106216,1,1,1,0,0,0,3423,232,488,1685,24.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1748,137
25021422301,Massachusetts,Norfolk County,1,2975,1087,0,0,0,0,4.9,116615,0,0,0,0,0,0,2815,31,198,405,13.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,217,46
25021422302,Massachusetts,Norfolk County,1,6590,3029,0,0,0,0,3.2,94142,1,1,1,0,0,0,5193,90,571,1009,15.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,831,116
25021422400,Massachusetts,Norfolk County,1,7785,3357,0,0,0,0,6.2,101313,1,1,1,0,0,1,6629,738,1055,3963,50.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1237,328
25021422501,Massachusetts,Norfolk County,1,4758,2053,1,1,1,1,10.3,78092,1,1,1,0,0,1,4396,852,1587,2023,42.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1870,165
25021422502,Massachusetts,Norfolk County,1,5165,2257,1,1,1,1,11.3,74530,1,1,1,0,0,1,4405,329,1107,1859,35.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1507,175
25021422600,Massachusetts,Norfolk County,1,6668,2497,0,0,0,0,1.7,112917,1,1,1,0,0,1,6668,948,980,6502,97.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1210,209
25021422700,Massachusetts,Norfolk County,1,3842,1528,0,0,0,0,7.1,95993,1,1,1,0,0,0,3799,351,581,2734,71.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,569,97
25021422800,Massachusetts,Norfolk County,1,3852,1775,0,0,0,0,5.9,100761,1,1,1,0,0,0,3542,374,620,1750,45.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,745,47
25021423100,Massachusetts,Norfolk County,1,7542,2722,0,0,0,0,4.3,185581,1,1,1,0,0,0,6274,303,580,3698,49.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,792,120
25021440100,Massachusetts,Norfolk County,1,8264,3303,0,0,0,0,5.1,114801,1,1,1,0,0,0,7979,714,791,7205,87.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,960,122
25021441202,Massachusetts,Norfolk County,0,2726,852,0,0,0,0,5.1,181875,0,0,0,0,0,0,NULL,NULL,NULL,2704,99.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,228,14
25021441203,Massachusetts,Norfolk County,1,3730,1364,0,0,0,0,3.1,148514,1,1,1,0,0,0,3726,390,423,3447,92.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,424,61
25021441204,Massachusetts,Norfolk County,1,4499,1487,0,0,0,0,3.3,129754,1,1,1,0,0,0,4499,525,527,4486,99.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,549,40
25021442101,Massachusetts,Norfolk County,1,5572,1758,0,0,0,0,3.1,117266,1,1,1,0,0,0,5571,289,474,3024,54.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,475,38
25021442102,Massachusetts,Norfolk County,1,7071,2581,0,0,0,0,2.7,148700,1,1,1,0,0,0,5808,191,339,3227,45.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,450,84
25021442103,Massachusetts,Norfolk County,1,6946,2136,0,0,0,0,4.4,144758,1,1,1,0,0,0,6946,426,432,6811,98.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,470,42
25021442201,Massachusetts,Norfolk County,1,4166,1401,0,0,0,0,1.7,177917,1,1,1,0,0,0,4166,199,199,4166,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,189,26
25021442202,Massachusetts,Norfolk County,1,7880,3119,0,0,0,0,6.4,125930,1,1,1,0,0,1,6002,165,806,2100,26.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1269,348
25021443101,Massachusetts,Norfolk County,1,7638,2920,0,0,0,0,2.5,126447,1,1,1,0,0,0,7344,702,945,4861,63.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,871,91
25021443102,Massachusetts,Norfolk County,1,8694,3235,0,0,0,0,4.2,123667,1,1,1,0,0,0,7659,511,618,6031,69.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,803,110
25021456101,Massachusetts,Norfolk County,1,3776,1231,0,0,0,0,2.3,128125,1,1,1,0,0,0,3392,96,212,1652,43.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,271,69
25021456102,Massachusetts,Norfolk County,1,4945,1950,1,1,0,1,6.3,81591,1,1,1,0,0,0,2598,114,384,962,19.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,874,66
25021456200,Massachusetts,Norfolk County,1,3146,1129,0,0,0,0,5.4,100854,0,0,0,0,0,0,2001,39,219,465,14.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,470,130
25021456301,Massachusetts,Norfolk County,1,1753,705,0,0,0,1,20.3,64821,0,0,0,0,0,0,243,NULL,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,887,142
25021456302,Massachusetts,Norfolk County,1,5000,2377,0,0,0,1,13.2,82674,0,0,0,0,0,0,2722,NULL,893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1503,102
25021456401,Massachusetts,Norfolk County,1,2765,1032,0,0,0,0,4.3,99531,0,0,0,0,0,0,1482,78,240,456,16.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329,38
25021456402,Massachusetts,Norfolk County,1,5577,1871,0,0,0,0,4.3,115711,1,1,1,0,0,0,5322,296,470,3593,64.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,475,25
25021457100,Massachusetts,Norfolk County,1,4356,1709,0,0,0,0,10.2,93542,1,1,1,0,0,0,3005,83,465,728,16.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,806,106
25021457200,Massachusetts,Norfolk County,1,5651,2118,0,0,0,0,1.4,190750,0,0,0,0,0,0,1466,0,29,9,0.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,163,86
25023500101,Massachusetts,Plymouth County,0,3702,1559,0,0,0,0,5.4,131534,0,0,0,0,0,0,NULL,NULL,NULL,3072,82.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,816,62
25023500103,Massachusetts,Plymouth County,1,2209,1194,0,0,0,0,5.1,110128,1,1,1,0,0,0,2209,330,331,2208,99.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,311,82
25023500104,Massachusetts,Plymouth County,1,4382,1877,0,0,0,0,2.7,103101,0,0,0,0,0,0,1525,5,177,29,0.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,475,122
25023501101,Massachusetts,Plymouth County,1,3302,1240,0,0,0,0,4.1,205761,1,1,1,0,0,0,2651,78,162,1065,32.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,190,35
25023501102,Massachusetts,Plymouth County,1,8057,3102,0,0,0,0,3.9,195430,1,1,1,0,0,1,6844,297,776,2988,37.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,912,210
25023501201,Massachusetts,Plymouth County,1,3667,1268,0,0,0,0,1.5,174444,1,1,1,0,0,0,3667,229,236,3569,97.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,260,31
25023501202,Massachusetts,Plymouth County,1,7131,2855,0,0,0,0,7.3,161071,1,1,1,0,0,1,6461,439,724,4253,59.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,858,211
25023502101,Massachusetts,Plymouth County,1,6051,2263,0,0,0,0,7.9,111330,1,1,1,0,0,0,5798,680,917,4426,73.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1091,69
25023502102,Massachusetts,Plymouth County,1,5600,2079,0,0,0,0,10,115156,1,1,1,0,0,1,5408,633,983,4322,77.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1093,174
25023502200,Massachusetts,Plymouth County,1,5838,2355,0,0,0,0,3.6,92762,1,1,1,0,0,0,5838,552,614,5268,90.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,591,99
25023503101,Massachusetts,Plymouth County,1,7176,2340,0,0,0,0,2,134250,1,1,1,0,0,0,6086,282,333,4929,68.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,391,40
25023503102,Massachusetts,Plymouth County,1,6703,2369,0,0,0,0,3.6,138963,1,1,1,0,0,1,5579,338,650,3821,57.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,908,164
25023504101,Massachusetts,Plymouth County,1,5370,1833,0,0,0,0,3.6,169474,1,1,1,0,0,0,4367,103,349,2247,41.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,469,47
25023504102,Massachusetts,Plymouth County,1,5136,1720,0,0,0,0,2.9,169500,1,1,1,0,0,0,5068,176,213,3973,77.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222,17
25023505101,Massachusetts,Plymouth County,1,6468,2454,0,0,0,0,2.7,161250,1,1,1,0,0,0,6442,410,541,5156,79.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,541,62
25023505102,Massachusetts,Plymouth County,1,4991,1760,0,0,0,0,3.8,152237,1,1,1,0,0,0,4991,454,469,4791,96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,488,67
25023505200,Massachusetts,Plymouth County,1,6674,2645,0,0,0,0,6.4,139665,1,1,1,0,0,1,5476,591,716,3865,57.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,725,129
25023506101,Massachusetts,Plymouth County,1,6531,2362,0,0,0,0,2.2,126849,1,1,1,0,0,0,6472,504,575,5790,88.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,576,39
25023506102,Massachusetts,Plymouth County,1,5899,2177,0,0,0,0,14.4,107394,1,1,1,0,0,0,5042,500,1087,2769,46.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1541,148
25023506202,Massachusetts,Plymouth County,1,2512,931,0,0,0,0,5,130735,1,1,1,0,0,0,2056,78,179,1387,55.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,266,39
25023506203,Massachusetts,Plymouth County,1,5220,2041,0,0,0,0,7.6,131144,1,1,1,0,0,0,4673,403,653,3019,57.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,791,88
25023506204,Massachusetts,Plymouth County,1,4970,2015,0,0,0,0,6.5,87115,1,1,1,0,0,0,4007,345,544,2935,59.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,779,35
25023507101,Massachusetts,Plymouth County,1,5323,1866,0,0,0,0,6.8,131488,1,1,1,0,0,1,5287,732,841,4578,86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,877,113
25023507103,Massachusetts,Plymouth County,1,4351,1552,0,0,0,0,1.8,169917,1,1,1,0,0,0,4351,303,305,4335,99.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,353,32
25023507104,Massachusetts,Plymouth County,1,5385,1926,0,0,0,0,3.2,145313,1,1,1,0,0,0,5188,299,360,4464,82.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,397,9
25023508101,Massachusetts,Plymouth County,1,6708,2386,0,0,0,0,1.3,127779,1,1,1,0,0,0,6190,214,373,3783,56.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,409,116
25023508102,Massachusetts,Plymouth County,1,5098,1870,0,0,0,0,4.4,112176,1,1,1,0,0,0,4424,305,622,3271,64.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,811,20
25023508200,Massachusetts,Plymouth County,0,6031,2042,0,0,0,0,3.6,124238,0,0,0,0,0,0,NULL,NULL,NULL,4989,82.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,704,61
25023509101,Massachusetts,Plymouth County,1,6947,2357,0,0,0,0,7.9,132295,1,1,1,0,0,0,6895,754,868,5821,83.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,909,50
25023509102,Massachusetts,Plymouth County,1,5682,2308,0,0,0,0,3.9,111476,1,1,1,0,0,1,4814,479,617,3585,63.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,759,133
25023510100,Massachusetts,Plymouth County,1,4776,1665,0,0,0,0,4.2,95455,1,1,1,0,0,0,3951,427,636,1997,41.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,821,100
25023510200,Massachusetts,Plymouth County,1,5964,2095,1,1,1,1,4.5,83661,1,1,1,0,0,1,4625,176,729,1195,20.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,888,198
25023510300,Massachusetts,Plymouth County,1,3798,1367,0,0,1,1,19.3,64028,0,0,0,0,0,1,2841,NULL,902,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1347,320
25023510400,Massachusetts,Plymouth County,1,3706,1118,0,0,0,1,27.4,37479,0,0,0,0,0,0,396,NULL,231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1851,220
25023510501,Massachusetts,Plymouth County,1,3358,1183,0,0,0,1,7.1,63425,0,0,0,0,0,0,914,NULL,246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,783,116
25023510502,Massachusetts,Plymouth County,1,5796,2696,0,0,1,1,23.7,43681,0,0,0,0,0,1,3239,NULL,1819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3201,708
25023510503,Massachusetts,Plymouth County,1,4296,1682,0,0,0,1,22.1,50292,0,0,0,0,0,0,1602,68,459,411,9.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2074,228
25023510600,Massachusetts,Plymouth County,1,2857,989,0,0,0,0,2.7,115101,1,1,1,0,0,0,2086,36,174,540,18.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,383,20
25023510700,Massachusetts,Plymouth County,1,5656,2038,0,0,1,1,12.1,75833,0,0,0,0,0,1,3443,NULL,1416,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2279,270
25023510800,Massachusetts,Plymouth County,1,6339,2030,0,0,0,1,18.9,55000,0,0,0,0,0,0,1701,NULL,731,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3467,300
25023510900,Massachusetts,Plymouth County,1,2531,1022,0,0,0,1,50.5,15828,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1603,568
25023511000,Massachusetts,Plymouth County,1,3040,1001,0,0,0,1,24.5,54583,0,0,0,0,0,0,1452,NULL,642,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1379,170
25023511100,Massachusetts,Plymouth County,1,5291,1805,0,0,0,0,9.2,89063,0,0,0,0,0,0,4216,7,604,52,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,762,47
25023511200,Massachusetts,Plymouth County,1,4849,1803,0,0,0,1,14.7,62552,0,0,0,0,0,0,1464,0,581,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1878,445
25023511301,Massachusetts,Plymouth County,1,5334,1698,0,0,0,1,15,63218,0,0,0,0,0,0,3286,NULL,1057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1849,210
25023511302,Massachusetts,Plymouth County,1,3531,1192,1,1,1,1,18.3,73750,1,1,1,0,0,1,3268,184,1057,564,15.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1053,160
25023511400,Massachusetts,Plymouth County,1,3716,1206,0,0,0,1,18.9,46250,0,0,0,0,0,0,77,NULL,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2192,141
25023511500,Massachusetts,Plymouth County,1,4308,1361,0,0,0,1,21.3,50385,0,0,0,0,0,0,204,NULL,97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2239,197
25023511600,Massachusetts,Plymouth County,1,7211,2734,0,0,0,1,17.4,82932,0,0,0,0,0,0,932,NULL,180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2246,536
25023511701,Massachusetts,Plymouth County,1,4655,1636,0,0,0,0,4.1,95833,0,0,0,0,0,0,2682,7,146,277,5.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,266,98
25023511702,Massachusetts,Plymouth County,1,2798,982,0,0,0,0,1.8,89526,1,1,1,0,0,0,2179,95,357,593,21.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,368,36
25023520100,Massachusetts,Plymouth County,1,6458,2359,0,0,0,0,2,110109,0,0,0,0,0,0,3856,41,470,479,7.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,804,29
25023520201,Massachusetts,Plymouth County,1,3952,1516,0,0,0,0,7.2,98586,0,0,0,0,0,0,2018,29,212,348,8.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,586,86
25023520202,Massachusetts,Plymouth County,1,5575,2205,0,0,0,0,3.4,108623,1,1,1,0,0,0,5022,403,742,2626,47.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,819,94
